"user_id";"date_joined";"country"
1774808;"2017-05-23";"IT"
1971459;"2017-06-22";"IT"
1783372;"2017-05-24";"IT"
1894380;"2017-06-10";"IT"
1751750;"2017-05-21";"IT"
1924509;"2017-06-15";"IT"
729109;"2016-11-15";"ES"
1608966;"2017-04-27";"IT"
1957280;"2017-06-19";"IT"
1804488;"2017-05-28";"ES"
1591132;"2017-04-24";"IT"
130608;"2016-05-12";"ES"
1722725;"2017-05-16";"IT"
1570484;"2017-04-22";"IT"
1932693;"2017-06-16";"ES"
1800619;"2017-05-27";"ES"
1652349;"2017-05-05";"IT"
1999238;"2017-06-26";"IT"
1985527;"2017-06-24";"ES"
1786977;"2017-05-25";"ES"
1652906;"2017-05-05";"ES"
2032974;"2017-06-30";"IT"
1993837;"2017-06-25";"ES"
2009244;"2017-06-27";"IT"
2036883;"2017-06-30";"GB"
1883649;"2017-06-09";"ES"
1554167;"2017-04-19";"IT"
1935273;"2017-06-17";"IT"
1606306;"2017-04-26";"ES"
1989725;"2017-06-25";"IT"
1550645;"2017-04-19";"ES"
1894953;"2017-06-10";"IT"
1396549;"2017-03-26";"ES"
1793879;"2017-05-26";"ES"
498676;"2016-09-29";"ES"
1167794;"2017-02-20";"IT"
1321948;"2017-03-14";"ES"
428163;"2016-09-16";"IT"
1977793;"2017-06-23";"ES"
2016895;"2017-06-28";"IT"
1927094;"2017-06-15";"ES"
1658105;"2017-05-06";"IT"
1939554;"2017-06-17";"IT"
1567739;"2017-04-22";"ES"
1959066;"2017-06-20";"IT"
1911302;"2017-06-13";"IT"
1518169;"2017-04-13";"IT"
1779766;"2017-05-24";"ES"
1954844;"2017-06-19";"IT"
1415775;"2017-03-29";"ES"
1979122;"2017-06-23";"IT"
313503;"2016-08-19";"ES"
1980307;"2017-06-23";"IT"
1642417;"2017-05-03";"ES"
1358585;"2017-03-20";"ES"
1589127;"2017-04-24";"IT"
1846469;"2017-06-03";"IT"
414293;"2016-09-13";"ES"
1940422;"2017-06-17";"IT"
1975821;"2017-06-22";"ES"
736818;"2016-11-16";"ES"
496321;"2016-09-29";"IT"
1874717;"2017-06-07";"ES"
1931324;"2017-06-16";"ES"
784800;"2016-11-26";"ES"
1792715;"2017-05-26";"IT"
474290;"2016-09-25";"ES"
1914999;"2017-06-13";"ES"
508261;"2016-10-02";"ES"
920691;"2016-12-31";"ES"
1613213;"2017-04-27";"IT"
1767281;"2017-05-22";"ES"
1999776;"2017-06-26";"IT"
1647894;"2017-05-04";"IT"
2039353;"2017-06-30";"IT"
1826717;"2017-05-31";"ES"
253517;"2016-07-25";"ES"
1651898;"2017-05-05";"IT"
1988654;"2017-06-25";"ES"
1996949;"2017-06-26";"IT"
1998707;"2017-06-26";"IT"
1780359;"2017-05-24";"ES"
1890820;"2017-06-10";"IT"
1286398;"2017-03-08";"ES"
1888318;"2017-06-09";"ES"
1696313;"2017-05-12";"ES"
1311756;"2017-03-12";"ES"
1508315;"2017-04-11";"ES"
328617;"2016-08-26";"ES"
1943512;"2017-06-18";"ES"
1885980;"2017-06-09";"IT"
1616644;"2017-04-28";"IT"
1699709;"2017-05-13";"IT"
1881409;"2017-06-08";"ES"
2013207;"2017-06-27";"IT"
1888981;"2017-06-10";"IT"
1637950;"2017-05-02";"IT"
2018787;"2017-06-28";"IT"
2025970;"2017-06-29";"IT"
1674673;"2017-05-08";"GB"
1630166;"2017-04-30";"ES"
1525313;"2017-04-15";"IT"
1905874;"2017-06-12";"IT"
1984634;"2017-06-24";"ES"
1928555;"2017-06-15";"GB"
1789013;"2017-05-25";"ES"
1064703;"2017-02-02";"ES"
1966787;"2017-06-21";"IT"
2011141;"2017-06-27";"ES"
1694777;"2017-05-12";"ES"
1813015;"2017-05-29";"ES"
276145;"2016-08-02";"ES"
816877;"2016-12-03";"ES"
2028628;"2017-06-29";"ES"
1561856;"2017-04-21";"ES"
1698167;"2017-05-12";"IT"
404067;"2016-09-11";"IT"
1285962;"2017-03-08";"GB"
815050;"2016-12-03";"IT"
1861759;"2017-06-05";"ES"
2017999;"2017-06-28";"IT"
1980105;"2017-06-23";"IT"
790894;"2016-11-27";"ES"
1565960;"2017-04-21";"ES"
1947557;"2017-06-18";"IT"
1338768;"2017-03-17";"ES"
1966748;"2017-06-21";"ES"
1679871;"2017-05-09";"ES"
304073;"2016-08-15";"ES"
325788;"2016-08-25";"ES"
1838115;"2017-06-02";"IT"
2000297;"2017-06-26";"ES"
1470901;"2017-04-06";"IT"
1875729;"2017-06-07";"ES"
864175;"2016-12-13";"ES"
1761642;"2017-05-22";"IT"
1419438;"2017-03-30";"ES"
715823;"2016-11-12";"IT"
1772633;"2017-05-23";"GB"
755501;"2016-11-20";"ES"
1602480;"2017-04-26";"IT"
1693018;"2017-05-11";"ES"
2033879;"2017-06-30";"IT"
1930346;"2017-06-16";"IT"
1999723;"2017-06-26";"IT"
1861641;"2017-06-05";"ES"
1607987;"2017-04-27";"IT"
2010869;"2017-06-27";"ES"
1614803;"2017-04-28";"IT"
1911230;"2017-06-13";"IT"
2000626;"2017-06-26";"IT"
1949217;"2017-06-18";"IT"
1567404;"2017-04-21";"ES"
1513366;"2017-04-12";"ES"
407161;"2016-09-11";"IT"
1632870;"2017-05-01";"IT"
1957005;"2017-06-19";"ES"
1932036;"2017-06-16";"IT"
1973456;"2017-06-22";"IT"
1954432;"2017-06-19";"ES"
2003253;"2017-06-26";"IT"
1676486;"2017-05-09";"ES"
1637916;"2017-05-02";"ES"
384306;"2016-09-08";"ES"
1587820;"2017-04-24";"IT"
1204734;"2017-02-26";"IT"
1674027;"2017-05-08";"ES"
2030487;"2017-06-29";"IT"
1855544;"2017-06-04";"ES"
369512;"2016-09-06";"IT"
1624502;"2017-04-30";"IT"
2023079;"2017-06-28";"GB"
2012696;"2017-06-27";"IT"
1677466;"2017-05-09";"IT"
1690852;"2017-05-11";"IT"
1738010;"2017-05-19";"ES"
1914932;"2017-06-13";"GB"
1922377;"2017-06-14";"ES"
1925509;"2017-06-15";"IT"
1973751;"2017-06-22";"ES"
1608421;"2017-04-27";"IT"
1261536;"2017-03-05";"ES"
970427;"2017-01-12";"ES"
1989975;"2017-06-25";"IT"
1878271;"2017-06-08";"ES"
1663675;"2017-05-07";"IT"
1755863;"2017-05-21";"ES"
1831247;"2017-05-31";"ES"
1780857;"2017-05-24";"GB"
1870581;"2017-06-06";"IT"
1791288;"2017-05-26";"IT"
1831177;"2017-05-31";"ES"
1654056;"2017-05-05";"ES"
1097427;"2017-02-10";"IT"
381657;"2016-09-07";"IT"
1876602;"2017-06-07";"ES"
1873275;"2017-06-07";"IT"
1745677;"2017-05-20";"IT"
1723161;"2017-05-16";"ES"
2013456;"2017-06-27";"IT"
2012248;"2017-06-27";"IT"
1994160;"2017-06-25";"IT"
1815979;"2017-05-29";"ES"
1502212;"2017-04-10";"ES"
1713388;"2017-05-14";"ES"
1712480;"2017-05-14";"ES"
458418;"2016-09-22";"IT"
1936653;"2017-06-17";"IT"
1674741;"2017-05-08";"ES"
1997294;"2017-06-26";"IT"
2039428;"2017-06-30";"ES"
1941061;"2017-06-17";"ES"
1879467;"2017-06-08";"IT"
1727964;"2017-05-17";"IT"
1911392;"2017-06-13";"IT"
1863735;"2017-06-06";"ES"
405348;"2016-09-11";"IT"
1977058;"2017-06-23";"IT"
1989137;"2017-06-25";"IT"
1984078;"2017-06-24";"GB"
1764469;"2017-05-22";"ES"
383161;"2016-09-08";"IT"
1845988;"2017-06-03";"ES"
1701435;"2017-05-13";"ES"
1995964;"2017-06-26";"IT"
1687232;"2017-05-10";"ES"
1951248;"2017-06-19";"IT"
1834461;"2017-06-01";"IT"
1700455;"2017-05-13";"IT"
2038272;"2017-06-30";"IT"
1750246;"2017-05-21";"ES"
2003962;"2017-06-26";"IT"
2002039;"2017-06-26";"IT"
1907451;"2017-06-12";"GB"
1992796;"2017-06-25";"IT"
350869;"2016-09-05";"ES"
1997629;"2017-06-26";"IT"
1759849;"2017-05-22";"IT"
1030187;"2017-01-24";"ES"
2001534;"2017-06-26";"IT"
1524874;"2017-04-15";"ES"
1831689;"2017-06-01";"ES"
2008797;"2017-06-27";"IT"
1950361;"2017-06-19";"IT"
365132;"2016-09-06";"IT"
2003503;"2017-06-26";"IT"
668031;"2016-11-01";"ES"
1989168;"2017-06-25";"IT"
2007799;"2017-06-27";"IT"
2011661;"2017-06-27";"ES"
2012710;"2017-06-27";"IT"
758874;"2016-11-21";"ES"
1983099;"2017-06-24";"IT"
2004322;"2017-06-26";"ES"
2012691;"2017-06-27";"IT"
625816;"2016-10-24";"ES"
2022227;"2017-06-28";"IT"
2020703;"2017-06-28";"IT"
1644628;"2017-05-03";"IT"
1728278;"2017-05-17";"ES"
515425;"2016-10-03";"ES"
1664628;"2017-05-07";"IT"
1935799;"2017-06-17";"IT"
1726707;"2017-05-17";"IT"
1925925;"2017-06-15";"IT"
350661;"2016-09-05";"ES"
1712915;"2017-05-14";"GB"
1228108;"2017-03-01";"ES"
2009641;"2017-06-27";"IT"
1814368;"2017-05-29";"IT"
2035964;"2017-06-30";"ES"
1949151;"2017-06-18";"IT"
1333873;"2017-03-16";"ES"
601029;"2016-10-19";"ES"
1920406;"2017-06-14";"ES"
1940051;"2017-06-17";"ES"
487571;"2016-09-27";"IT"
1679207;"2017-05-09";"IT"
1634498;"2017-05-01";"IT"
1707698;"2017-05-14";"GB"
1931151;"2017-06-16";"IT"
1591226;"2017-04-24";"IT"
770497;"2016-11-23";"ES"
1741485;"2017-05-20";"IT"
1989657;"2017-06-25";"IT"
1998805;"2017-06-26";"IT"
1273667;"2017-03-07";"ES"
1723192;"2017-05-16";"ES"
1999834;"2017-06-26";"IT"
1807645;"2017-05-28";"ES"
1930693;"2017-06-16";"ES"
1579308;"2017-04-23";"IT"
1771893;"2017-05-23";"ES"
1989871;"2017-06-25";"ES"
1805799;"2017-05-28";"ES"
1482177;"2017-04-07";"IT"
1884539;"2017-06-09";"IT"
1953763;"2017-06-19";"IT"
1987572;"2017-06-25";"IT"
546568;"2016-10-09";"ES"
1932824;"2017-06-16";"IT"
1945887;"2017-06-18";"IT"
1975104;"2017-06-22";"ES"
2011900;"2017-06-27";"IT"
750823;"2016-11-20";"ES"
2029903;"2017-06-29";"IT"
1868241;"2017-06-06";"ES"
1930961;"2017-06-16";"IT"
1642864;"2017-05-03";"IT"
1946113;"2017-06-18";"IT"
2006375;"2017-06-27";"IT"
1798912;"2017-05-27";"IT"
1172508;"2017-02-21";"IT"
567322;"2016-10-12";"IT"
1963286;"2017-06-20";"ES"
2015425;"2017-06-27";"ES"
1985281;"2017-06-24";"IT"
2027385;"2017-06-29";"IT"
1995922;"2017-06-26";"ES"
828899;"2016-12-05";"ES"
1849169;"2017-06-04";"GB"
396248;"2016-09-10";"ES"
1754365;"2017-05-21";"ES"
1800749;"2017-05-27";"ES"
751434;"2016-11-20";"IT"
1694042;"2017-05-11";"ES"
1715174;"2017-05-15";"IT"
1732180;"2017-05-18";"ES"
1925971;"2017-06-15";"ES"
1852732;"2017-06-04";"IT"
1770596;"2017-05-23";"IT"
1985475;"2017-06-24";"IT"
1706992;"2017-05-14";"IT"
1766191;"2017-05-22";"ES"
1608447;"2017-04-27";"IT"
1996512;"2017-06-26";"IT"
2015809;"2017-06-27";"IT"
1235520;"2017-03-02";"ES"
742363;"2016-11-18";"IT"
1508649;"2017-04-11";"ES"
1879970;"2017-06-08";"IT"
1990629;"2017-06-25";"IT"
843424;"2016-12-08";"ES"
1846760;"2017-06-03";"IT"
1980932;"2017-06-23";"IT"
1756818;"2017-05-21";"ES"
103537;"2016-04-30";"ES"
1734874;"2017-05-18";"ES"
688911;"2016-11-06";"ES"
2016755;"2017-06-28";"IT"
1987854;"2017-06-25";"IT"
923033;"2017-01-01";"IT"
1990391;"2017-06-25";"IT"
1857945;"2017-06-05";"IT"
1607659;"2017-04-27";"ES"
909259;"2016-12-27";"ES"
1756911;"2017-05-21";"ES"
1894263;"2017-06-10";"IT"
740740;"2016-11-17";"IT"
1979017;"2017-06-23";"IT"
2014605;"2017-06-27";"ES"
1340958;"2017-03-17";"IT"
1680585;"2017-05-09";"ES"
1968239;"2017-06-21";"IT"
387158;"2016-09-08";"IT"
1912946;"2017-06-13";"ES"
1954873;"2017-06-19";"IT"
1460519;"2017-04-05";"ES"
1838165;"2017-06-02";"IT"
1882262;"2017-06-08";"ES"
723191;"2016-11-13";"ES"
1885549;"2017-06-09";"IT"
1760283;"2017-05-22";"ES"
2026089;"2017-06-29";"IT"
1797727;"2017-05-27";"ES"
1695869;"2017-05-12";"ES"
1524965;"2017-04-15";"IT"
1840639;"2017-06-02";"ES"
1827123;"2017-05-31";"GB"
1284229;"2017-03-08";"IT"
1707459;"2017-05-14";"ES"
1939735;"2017-06-17";"ES"
2000001;"2017-06-26";"IT"
1797807;"2017-05-27";"GB"
1831374;"2017-05-31";"IT"
1808062;"2017-05-28";"ES"
1949564;"2017-06-18";"GB"
2006200;"2017-06-27";"IT"
1880516;"2017-06-08";"IT"
1878718;"2017-06-08";"ES"
1598883;"2017-04-25";"ES"
1723251;"2017-05-16";"IT"
1393803;"2017-03-25";"ES"
1318103;"2017-03-13";"ES"
1795714;"2017-05-26";"ES"
997899;"2017-01-17";"IT"
1711135;"2017-05-14";"ES"
674324;"2016-11-03";"ES"
1959608;"2017-06-20";"ES"
831780;"2016-12-06";"IT"
855617;"2016-12-11";"ES"
1991993;"2017-06-25";"ES"
1955495;"2017-06-19";"IT"
1770531;"2017-05-23";"ES"
2002318;"2017-06-26";"IT"
1602101;"2017-04-26";"IT"
1955589;"2017-06-19";"ES"
1574743;"2017-04-22";"IT"
1999435;"2017-06-26";"IT"
1838001;"2017-06-02";"IT"
1739694;"2017-05-19";"ES"
1985101;"2017-06-24";"IT"
1938898;"2017-06-17";"ES"
579265;"2016-10-14";"ES"
1653444;"2017-05-05";"ES"
1998849;"2017-06-26";"ES"
1959341;"2017-06-20";"IT"
1939025;"2017-06-17";"IT"
1661294;"2017-05-07";"ES"
1897137;"2017-06-11";"IT"
1985151;"2017-06-24";"IT"
1940935;"2017-06-17";"ES"
1978399;"2017-06-23";"ES"
1754095;"2017-05-21";"ES"
2004968;"2017-06-26";"IT"
1455652;"2017-04-04";"IT"
1796514;"2017-05-27";"ES"
1931148;"2017-06-16";"IT"
1576377;"2017-04-23";"ES"
1897262;"2017-06-11";"ES"
697044;"2016-11-07";"ES"
1836155;"2017-06-01";"ES"
1969529;"2017-06-21";"IT"
2032804;"2017-06-30";"IT"
1875224;"2017-06-07";"IT"
2014271;"2017-06-27";"ES"
2037465;"2017-06-30";"ES"
1941434;"2017-06-17";"IT"
1866866;"2017-06-06";"ES"
2027213;"2017-06-29";"ES"
1804620;"2017-05-28";"ES"
1679437;"2017-05-09";"IT"
1642710;"2017-05-03";"IT"
2015092;"2017-06-27";"IT"
1850578;"2017-06-04";"ES"
1833190;"2017-06-01";"ES"
1940818;"2017-06-17";"ES"
2013247;"2017-06-27";"IT"
1542065;"2017-04-18";"IT"
681414;"2016-11-04";"ES"
1791160;"2017-05-26";"ES"
1179603;"2017-02-22";"IT"
1594624;"2017-04-25";"IT"
1347053;"2017-03-18";"ES"
1658705;"2017-05-06";"IT"
742804;"2016-11-18";"IT"
1843220;"2017-06-03";"IT"
1704657;"2017-05-13";"IT"
2031835;"2017-06-29";"IT"
1508513;"2017-04-11";"ES"
1895710;"2017-06-11";"IT"
1659966;"2017-05-07";"IT"
1617436;"2017-04-28";"IT"
2027525;"2017-06-29";"ES"
1783880;"2017-05-24";"ES"
1925898;"2017-06-15";"IT"
1853415;"2017-06-04";"IT"
2010386;"2017-06-27";"ES"
1811253;"2017-05-29";"ES"
1994098;"2017-06-25";"IT"
1706189;"2017-05-14";"IT"
619700;"2016-10-23";"ES"
709759;"2016-11-10";"IT"
2011868;"2017-06-27";"ES"
1881106;"2017-06-08";"IT"
1973646;"2017-06-22";"ES"
1868559;"2017-06-06";"IT"
1652055;"2017-05-05";"ES"
536211;"2016-10-07";"IT"
1905122;"2017-06-12";"IT"
1729267;"2017-05-17";"IT"
1891526;"2017-06-10";"ES"
2013244;"2017-06-27";"ES"
1586486;"2017-04-24";"IT"
1923326;"2017-06-14";"ES"
1772095;"2017-05-23";"IT"
1604331;"2017-04-26";"IT"
1595244;"2017-04-25";"IT"
1652629;"2017-05-05";"IT"
1922270;"2017-06-14";"IT"
366172;"2016-09-06";"ES"
1904465;"2017-06-12";"IT"
973096;"2017-01-13";"ES"
1594622;"2017-04-25";"ES"
766531;"2016-11-23";"IT"
1675908;"2017-05-09";"IT"
844305;"2016-12-08";"ES"
1942143;"2017-06-18";"IT"
1980720;"2017-06-23";"ES"
1966575;"2017-06-21";"ES"
1718549;"2017-05-15";"IT"
420532;"2016-09-14";"IT"
1883901;"2017-06-09";"GB"
1586678;"2017-04-24";"ES"
1999227;"2017-06-26";"IT"
1816604;"2017-05-29";"ES"
1925679;"2017-06-15";"IT"
1484611;"2017-04-08";"IT"
1579251;"2017-04-23";"ES"
1922050;"2017-06-14";"IT"
1597201;"2017-04-25";"ES"
2010091;"2017-06-27";"ES"
1750403;"2017-05-21";"ES"
1684474;"2017-05-10";"IT"
521930;"2016-10-04";"IT"
1952982;"2017-06-19";"IT"
1732425;"2017-05-18";"ES"
1661871;"2017-05-07";"ES"
1862935;"2017-06-05";"IT"
1034854;"2017-01-25";"ES"
1859727;"2017-06-05";"ES"
1603235;"2017-04-26";"IT"
1997102;"2017-06-26";"IT"
1884291;"2017-06-09";"IT"
1055722;"2017-01-30";"IT"
700140;"2016-11-08";"IT"
1795039;"2017-05-26";"ES"
1748814;"2017-05-21";"ES"
1833142;"2017-06-01";"GB"
1965381;"2017-06-21";"ES"
904345;"2016-12-26";"ES"
1974980;"2017-06-22";"IT"
1769246;"2017-05-23";"ES"
1965673;"2017-06-21";"IT"
2011205;"2017-06-27";"ES"
1672082;"2017-05-08";"IT"
1731460;"2017-05-17";"ES"
1817757;"2017-05-29";"IT"
1093052;"2017-02-09";"ES"
1630552;"2017-05-01";"IT"
1911611;"2017-06-13";"ES"
2011816;"2017-06-27";"IT"
1954774;"2017-06-19";"IT"
2026857;"2017-06-29";"IT"
1156554;"2017-02-20";"ES"
1913232;"2017-06-13";"IT"
1979857;"2017-06-23";"ES"
2011631;"2017-06-27";"IT"
1819427;"2017-05-30";"GB"
1704496;"2017-05-13";"IT"
1639554;"2017-05-02";"ES"
2020232;"2017-06-28";"IT"
1912464;"2017-06-13";"IT"
1974573;"2017-06-22";"IT"
1895697;"2017-06-11";"ES"
1924537;"2017-06-15";"IT"
1038737;"2017-01-26";"ES"
2004662;"2017-06-26";"IT"
251650;"2016-07-25";"ES"
1616823;"2017-04-28";"IT"
2034137;"2017-06-30";"IT"
2013600;"2017-06-27";"IT"
1858600;"2017-06-05";"ES"
1963746;"2017-06-20";"IT"
2009753;"2017-06-27";"IT"
2005429;"2017-06-26";"IT"
1970938;"2017-06-21";"GB"
971317;"2017-01-12";"ES"
1997632;"2017-06-26";"ES"
1216007;"2017-02-27";"ES"
1621769;"2017-04-29";"ES"
1995819;"2017-06-26";"ES"
2004080;"2017-06-26";"IT"
1437197;"2017-04-02";"IT"
1457931;"2017-04-04";"IT"
2003470;"2017-06-26";"IT"
2002257;"2017-06-26";"IT"
2010184;"2017-06-27";"IT"
1644586;"2017-05-03";"IT"
1859619;"2017-06-05";"IT"
1664904;"2017-05-07";"IT"
1646437;"2017-05-03";"GB"
407541;"2016-09-11";"ES"
1886452;"2017-06-09";"IT"
1495838;"2017-04-09";"IT"
1667686;"2017-05-07";"ES"
1993908;"2017-06-25";"IT"
1905274;"2017-06-12";"IT"
358843;"2016-09-06";"IT"
1973077;"2017-06-22";"IT"
2005937;"2017-06-26";"ES"
1981915;"2017-06-24";"ES"
1918741;"2017-06-14";"GB"
703445;"2016-11-09";"ES"
2015140;"2017-06-27";"IT"
1716106;"2017-05-15";"ES"
1596125;"2017-04-25";"IT"
2036850;"2017-06-30";"IT"
1803786;"2017-05-28";"IT"
1551844;"2017-04-19";"IT"
1446756;"2017-04-03";"IT"
1579946;"2017-04-23";"IT"
1396684;"2017-03-26";"IT"
2017457;"2017-06-28";"ES"
1914708;"2017-06-13";"IT"
1820840;"2017-05-30";"ES"
1833671;"2017-06-01";"ES"
1787833;"2017-05-25";"IT"
2002403;"2017-06-26";"IT"
2004751;"2017-06-26";"IT"
2003795;"2017-06-26";"IT"
1931676;"2017-06-16";"IT"
2011401;"2017-06-27";"ES"
609242;"2016-10-20";"ES"
1932392;"2017-06-16";"IT"
1373953;"2017-03-22";"ES"
2005527;"2017-06-26";"IT"
1726976;"2017-05-17";"ES"
1864295;"2017-06-06";"ES"
570324;"2016-10-12";"ES"
1717843;"2017-05-15";"IT"
1995037;"2017-06-26";"IT"
1996577;"2017-06-26";"IT"
1945374;"2017-06-18";"ES"
1791888;"2017-05-26";"ES"
1816806;"2017-05-29";"IT"
1931947;"2017-06-16";"GB"
1656765;"2017-05-06";"ES"
1907776;"2017-06-12";"ES"
1866112;"2017-06-06";"ES"
1982581;"2017-06-24";"IT"
1924467;"2017-06-15";"IT"
1760498;"2017-05-22";"IT"
1997068;"2017-06-26";"IT"
2011873;"2017-06-27";"IT"
1172011;"2017-02-21";"ES"
2027483;"2017-06-29";"IT"
1656583;"2017-05-06";"IT"
1866557;"2017-06-06";"ES"
1969793;"2017-06-21";"IT"
2013466;"2017-06-27";"ES"
770977;"2016-11-23";"ES"
1893204;"2017-06-10";"ES"
2015902;"2017-06-27";"IT"
1817267;"2017-05-29";"IT"
1895247;"2017-06-11";"ES"
1760762;"2017-05-22";"ES"
1272195;"2017-03-06";"ES"
1826175;"2017-05-31";"IT"
1933806;"2017-06-16";"IT"
1348352;"2017-03-19";"IT"
1696775;"2017-05-12";"IT"
1815738;"2017-05-29";"GB"
394159;"2016-09-09";"ES"
1976702;"2017-06-23";"ES"
2001950;"2017-06-26";"IT"
1753979;"2017-05-21";"ES"
1744969;"2017-05-20";"IT"
1989508;"2017-06-25";"ES"
1860245;"2017-06-05";"IT"
1939795;"2017-06-17";"IT"
1867932;"2017-06-06";"IT"
253301;"2016-07-25";"ES"
253216;"2016-07-25";"ES"
1842695;"2017-06-03";"ES"
1910726;"2017-06-12";"GB"
71860;"2016-04-11";"ES"
1780408;"2017-05-24";"ES"
1829692;"2017-05-31";"IT"
821073;"2016-12-04";"ES"
2031671;"2017-06-29";"IT"
1260697;"2017-03-05";"IT"
1804738;"2017-05-28";"IT"
1224436;"2017-02-28";"ES"
716410;"2016-11-12";"ES"
1974106;"2017-06-22";"IT"
1958736;"2017-06-20";"ES"
1891353;"2017-06-10";"IT"
1845237;"2017-06-03";"IT"
1950836;"2017-06-19";"IT"
1633266;"2017-05-01";"ES"
1703103;"2017-05-13";"IT"
1584496;"2017-04-23";"IT"
1703010;"2017-05-13";"IT"
1390763;"2017-03-25";"IT"
2022451;"2017-06-28";"IT"
1973157;"2017-06-22";"GB"
1968168;"2017-06-21";"IT"
1986111;"2017-06-24";"ES"
1689392;"2017-05-11";"ES"
1667643;"2017-05-07";"IT"
2015677;"2017-06-27";"IT"
2025067;"2017-06-29";"ES"
1923811;"2017-06-15";"GB"
1946902;"2017-06-18";"IT"
1683489;"2017-05-10";"IT"
1804071;"2017-05-28";"IT"
1990239;"2017-06-25";"GB"
227106;"2016-07-10";"ES"
1900140;"2017-06-11";"IT"
1718229;"2017-05-15";"ES"
1793175;"2017-05-26";"ES"
1353707;"2017-03-19";"IT"
1811348;"2017-05-29";"ES"
1648021;"2017-05-04";"ES"
1954110;"2017-06-19";"ES"
1954833;"2017-06-19";"ES"
1679947;"2017-05-09";"IT"
1906022;"2017-06-12";"IT"
1976863;"2017-06-23";"IT"
1834401;"2017-06-01";"IT"
2000841;"2017-06-26";"ES"
1080138;"2017-02-05";"IT"
1102129;"2017-02-11";"ES"
1591986;"2017-04-24";"ES"
594412;"2016-10-17";"IT"
1985504;"2017-06-24";"IT"
1626172;"2017-04-30";"ES"
1958919;"2017-06-20";"IT"
1947816;"2017-06-18";"IT"
2018376;"2017-06-28";"IT"
808906;"2016-12-01";"ES"
642028;"2016-10-27";"ES"
1942624;"2017-06-18";"IT"
1923880;"2017-06-15";"GB"
1991131;"2017-06-25";"IT"
762393;"2016-11-22";"ES"
1566909;"2017-04-21";"IT"
1719362;"2017-05-15";"IT"
1969881;"2017-06-21";"ES"
2017910;"2017-06-28";"IT"
1846172;"2017-06-03";"ES"
2032219;"2017-06-29";"IT"
1983698;"2017-06-24";"IT"
1884594;"2017-06-09";"IT"
704821;"2016-11-09";"IT"
1829135;"2017-05-31";"IT"
1861117;"2017-06-05";"IT"
1169345;"2017-02-21";"ES"
1934926;"2017-06-17";"IT"
1918439;"2017-06-14";"IT"
1671106;"2017-05-08";"ES"
1637503;"2017-05-02";"ES"
1842874;"2017-06-03";"IT"
1763557;"2017-05-22";"ES"
1543955;"2017-04-18";"ES"
1654909;"2017-05-05";"ES"
466766;"2016-09-24";"ES"
1996376;"2017-06-26";"ES"
1824461;"2017-05-30";"GB"
1910712;"2017-06-12";"IT"
773452;"2016-11-24";"ES"
2011920;"2017-06-27";"ES"
1742484;"2017-05-20";"ES"
1922038;"2017-06-14";"ES"
309464;"2016-08-17";"ES"
1671341;"2017-05-08";"ES"
1588708;"2017-04-24";"ES"
1991288;"2017-06-25";"IT"
1636843;"2017-05-01";"ES"
303844;"2016-08-15";"ES"
1880644;"2017-06-08";"ES"
1979630;"2017-06-23";"ES"
1607645;"2017-04-27";"GB"
1703003;"2017-05-13";"IT"
1773807;"2017-05-23";"IT"
1874519;"2017-06-07";"ES"
1825452;"2017-05-30";"ES"
1716865;"2017-05-15";"IT"
1792976;"2017-05-26";"ES"
1809360;"2017-05-28";"ES"
1958284;"2017-06-20";"GB"
1876364;"2017-06-07";"ES"
1614565;"2017-04-28";"IT"
1711215;"2017-05-14";"IT"
1950604;"2017-06-19";"IT"
1820106;"2017-05-30";"IT"
2011798;"2017-06-27";"ES"
1935557;"2017-06-17";"ES"
2030754;"2017-06-29";"IT"
1623905;"2017-04-29";"ES"
1869875;"2017-06-06";"IT"
1758287;"2017-05-21";"ES"
1981623;"2017-06-24";"ES"
1599865;"2017-04-26";"ES"
1617143;"2017-04-28";"ES"
265579;"2016-07-28";"ES"
567555;"2016-10-12";"ES"
1957356;"2017-06-19";"ES"
1539071;"2017-04-17";"ES"
819356;"2016-12-04";"IT"
1837594;"2017-06-02";"IT"
1734248;"2017-05-18";"ES"
132209;"2016-05-13";"ES"
2002242;"2017-06-26";"IT"
1880568;"2017-06-08";"ES"
1930513;"2017-06-16";"ES"
1751709;"2017-05-21";"ES"
1916773;"2017-06-13";"IT"
2004100;"2017-06-26";"IT"
1997602;"2017-06-26";"IT"
1652274;"2017-05-05";"IT"
1712333;"2017-05-14";"ES"
1892410;"2017-06-10";"ES"
2036068;"2017-06-30";"IT"
1612676;"2017-04-27";"ES"
1971681;"2017-06-22";"IT"
1950781;"2017-06-19";"IT"
1854826;"2017-06-04";"ES"
1983543;"2017-06-24";"IT"
1954948;"2017-06-19";"IT"
2004471;"2017-06-26";"IT"
1961733;"2017-06-20";"IT"
675649;"2016-11-03";"ES"
1188726;"2017-02-23";"ES"
1877086;"2017-06-08";"IT"
1981130;"2017-06-23";"GB"
1663562;"2017-05-07";"ES"
366449;"2016-09-06";"IT"
2010984;"2017-06-27";"IT"
1953312;"2017-06-19";"ES"
1916700;"2017-06-13";"IT"
1990429;"2017-06-25";"IT"
708848;"2016-11-10";"ES"
1585639;"2017-04-23";"IT"
1603721;"2017-04-26";"IT"
1949333;"2017-06-18";"ES"
1878699;"2017-06-08";"ES"
